"Pit","Tit","Yit"
647318.984906133,219270.175012679,866589.159918812
131682.018774756,-300130.985851769,-168448.967077012
631891.430800127,205126.901034955,837018.331835082
127920.048002804,-302371.660395894,-174451.61239309
1467666.04490283,1042450.11044718,2510116.15535001
220502.432435754,-222468.366538088,-1965.93410233411
556098.606555447,116909.613445422,673008.220000868
199740.579817568,-241436.483897301,-41695.9040797338
796365.689885226,359277.278263914,1155642.96814914
265724.319286206,-177478.50459876,88245.8146874453
218066.782978649,-222132.916055279,-4066.13307663015
638483.831546889,202045.043203684,840528.874750574
807056.972076205,367164.395974508,1174221.36805071
622384.277434644,176264.242321172,798648.519755816
102957.052735811,-346143.349693111,-243186.2969573
801103.991306444,357883.440144587,1158987.43145103
554698.806996692,105409.957329383,660108.764326075
574035.793749558,122988.020812974,697023.814562532
471591.085349347,18478.8465907464,490069.931940093
607354.146972205,153963.556386946,761317.703359151
632411.489405797,176447.793432355,808859.282838152
604616.709957961,145706.295695686,750323.005653647
95630.3780107565,-365693.736761353,-270063.358750596
720883.421351284,265825.98084677,986709.402198053
116315.955574136,-343223.794631434,-226907.839057298
645949.02248146,192296.669457746,838245.691939206
757287.689831816,300401.516144434,1057689.20597625
107606.134645883,-354329.681610227,-246723.546964344
200121.287969647,-255739.723445101,-55618.4354754535
112450.030685628,-339018.786671764,-226568.755986137
607991.171986096,162284.139523208,770275.311509304
176183.991563132,-272253.73948721,-96069.7479240781
102575.044137463,-341232.688190983,-238657.64405352
848265.148990159,410255.898807055,1258521.04779721
196087.556716705,-248903.605690053,-52816.0489733485
647642.07727905,206893.673906323,854535.751185373
591736.107048204,147461.357226831,739197.464275035
186225.31424465,-260542.855565381,-74317.5413207313
696425.355482778,254081.902009362,950507.25749214
695409.273819843,248765.404335669,944174.678155512
545595.128314394,94730.6524645089,640325.780778903
479546.874202924,27109.2072318724,506656.081434796
484774.382129128,31908.2525156564,516682.634644785
209751.794009268,-243627.670726913,-33875.8767176452
799449.319321579,350243.418924108,1149692.73824569
582960.34993595,127824.780956172,710785.130892123
159230.090130009,-298016.678525705,-138786.588395696
651634.546487876,199481.182439062,851115.728926938
215755.535417989,-239744.929475776,-23989.3940577878
588225.879195148,136826.478083115,725052.357278263
505041.141053246,51350.7124658011,556391.853519047
790927.132300302,336404.729084838,1127331.86138514
566039.064718176,105844.796475104,671883.86119328
583636.82837977,121702.301562912,705339.129942682
494989.488220922,31056.6578019302,526046.146022852
809880.889280019,345498.514192125,1155379.40347214
121805.355781461,-348376.403982616,-226571.048201155
95417.8930106693,-368749.620373507,-273331.727362838
188055.681726249,-269790.473592723,-81734.7918664734
103050.908349258,-350165.462398923,-247114.554049665
174821.174523955,-272415.55475779,-97594.3802338352
577286.134675112,134682.207890841,711968.342565953
177974.394781904,-266919.840053683,-88945.4452717791
173006.104624031,-267355.239128487,-94349.134504456
184645.371213111,-251182.556188255,-66537.1849751443
492386.812687253,60797.4895221906,553184.302209443
529200.018004069,96527.6842826288,625727.702286698
186456.055343067,-247879.651299386,-61423.5959563192
156989.2973921,-273172.682652589,-116183.385260489
525845.076843192,100273.272941893,626118.349785085
214060.073791321,-213267.548479283,792.525312038197
183034.704018316,-240734.401968214,-57699.6979498978
713272.425452991,293526.670578262,1006799.09603125
109818.757927501,-314986.234028595,-205167.476101094
416269.039763145,-3261.01844548707,413008.021317658
108746.600109559,-310796.858220058,-202050.258110499
507913.406665563,93561.5401587384,601474.946824301
137637.467213212,-278403.282432744,-140765.815219531
155875.292963548,-255527.266090417,-99651.9731268691
1322658.60710642,915476.039565105,2238134.64667152
534387.686214232,111564.718811934,645952.405026166
200186.105163364,-224599.914213652,-24413.8090502881
288974.198167926,-132053.102422067,156921.095745859
107596.29040531,-311281.942997953,-203685.652592643
535742.935286495,122073.413461004,657816.348747499
99120.2659821941,-316721.386842752,-217601.120860558
617377.366141719,206826.021716069,824203.387857789
667023.772598797,252847.943507527,919871.716106325
665465.342742935,246901.342506655,912366.68524959
115985.788358768,-306854.573275071,-190868.784916303
1071609.204508,653909.056175697,1725518.26068369
773092.742448425,344217.577955614,1117310.32040404
553388.68485696,118632.553849443,672021.238706402
110608.857827523,-326188.689410386,-215579.831582863
1111811.85797753,680511.07386183,1792322.93183936
666196.860995262,223322.18493291,889519.045928172
91081.0495514439,-355587.678133583,-264506.628582139
788042.414644039,347427.098458876,1135469.51310292
852837.025223061,406316.257630216,1259153.28285328
108303.799843301,-345094.683122349,-236790.883279049
133817.118304858,-313686.173035285,-179869.054730428
275879.656113823,-166295.36621775,109584.289896073
555035.583042261,115669.033874291,670704.616916552
659283.528014913,217950.568036832,877234.096051745
680829.452589624,235790.622256976,916620.0748466
521835.993931613,72800.5282838518,594636.522215464
564919.259075463,114683.93838878,679603.197464244
682939.828943227,230770.921258786,913710.750202013
207597.723198869,-248449.957208471,-40852.2340096021
220255.429880159,-231535.038078746,-11279.6081985871
504323.212838518,56490.5559396068,560813.768778124
636089.44608152,187309.614799334,823399.060880854
789950.64055567,338016.587271759,1127967.22782743
848321.702041571,390670.566333815,1238992.26837539
86139.6337302485,-378067.446147149,-291927.8124169
508468.715172085,50734.9130188798,559203.628190964
581084.450850218,122552.013985294,703636.464835512
585166.064724097,124596.518477897,709762.583201993
642518.725907773,179895.178616645,822413.904524418
643345.040730503,177730.664150599,821075.704881102
129704.556656213,-338841.054547252,-209136.49789104
707527.622991767,244810.468633006,952338.091624773
744432.658665171,277648.00868978,1022080.66735495
69640.1929308144,-401781.728275077,-332141.535344263
106336.05891193,-358173.729365976,-251837.670454045
506380.13844432,48014.158499903,554394.296944223
682335.806079842,223207.564449597,905543.37052944
477113.204229468,14255.4950193657,491368.699248833
515348.442948385,52320.7655524918,567669.208500877
84749.0845309859,-379111.128269184,-294362.043738198
1069840.05294642,612487.723629868,1682327.77657628
668844.754260041,201152.762895233,869997.517155274
89226.1000411336,-381797.247367378,-292571.147326245
160580.243945404,-303872.631343191,-143292.387397787
662834.397122755,203605.861978499,866440.259101254
656293.326480712,193668.649829491,849961.976310203
202785.33009367,-263060.511253884,-60275.1811602138
78588.7033474871,-382708.676408024,-304119.973060537
549212.045353013,94459.5945557198,643671.639908733
205448.53861961,-250858.123411416,-45409.5847918065
231477.460544439,-220538.46302771,10938.9975167287
536860.149194244,88623.3281195923,625483.477313836
519357.639149111,69634.648517039,588992.28766615
530502.913521239,79615.1144307492,610118.027951989
448801.886978697,-3408.82211517286,445393.064863524
565947.234020106,113826.159997342,679773.394017448
712951.692059038,258932.021925247,971883.713984284
684974.709074237,226606.664489199,911581.373563436
1086305.05471936,624135.386317452,1710440.44103681
125128.38238735,-347567.924902055,-222439.542514705
198145.674037018,-268547.366771307,-70401.6927342887
525130.660042935,63075.4174870967,588206.077530031
710510.35134699,247438.777991445,957949.129338434
89711.023474375,-377481.079284961,-287770.055810586
656767.042201487,196061.385403166,852828.427604654
515833.484218943,51854.1640454081,567687.648264351
154431.721203234,-310352.646389442,-155920.925186208
100461.971913128,-358979.109770384,-258517.137857255
593041.127166794,139731.327556436,732772.45472323
686671.091185297,231029.706069191,917700.797254488
770825.347847308,311311.146066404,1082136.49391371
600532.746737595,135795.743844204,736328.4905818
573039.002420095,106074.488941266,679113.491361361
269428.928594774,-199263.035920982,70165.892673792
271438.403280464,-193784.896142705,77653.5071377585
622537.05729032,160689.608753788,783226.666044108
724770.526781248,260252.321726272,985022.848507519
639202.767423037,170339.999291755,809542.766714792
113055.068067423,-358601.360181601,-245546.292114178
555992.700044774,90507.9054121808,646500.605456954
136227.085794804,-330719.551768871,-194492.465974067
474088.446604355,12836.7832599556,486925.229864311
503389.655171474,41983.6866536809,545373.341825155
531624.349478095,69558.6574583806,601183.006936476
134706.866553259,-328467.970428642,-193761.103875384
497884.674759242,40342.4455723277,538227.12033157
120253.38777801,-337921.818269996,-217668.430491986
449965.135458288,-2422.91588766884,447542.219570619
451411.942483862,-903.068131210459,450508.874352652
89304.2396860256,-362961.249524649,-273657.009838624
536051.353205829,89972.5069894919,626023.860195321
600332.048711228,152742.631919313,753074.68063054
609978.208820238,159808.016090322,769786.22491056
628640.939559795,175779.233029655,804420.17258945
764829.719078009,309015.575912704,1073845.29499071
523393.359011876,62384.597321678,585777.956333554
659030.989916172,197030.109189483,856061.099105656
575545.293286491,110266.80870264,685812.101989131
529206.137517007,62131.4588720394,591337.596389047
205025.927153608,-263018.244847134,-57992.3176935257
116386.747248763,-347112.699555858,-230725.952307095
215486.026207541,-242053.887777701,-26567.8615701608
160711.2373276,-292671.442173326,-131960.204845726
476522.629435048,28127.6747103971,504650.304145445
117283.428365093,-331560.244874984,-214276.816509891
81715.1466680478,-361476.729731858,-279761.58306381
1017400.21511799,580339.250083901,1597739.4652019
542105.278863522,95172.1982281285,637277.477091651
651334.134468155,202802.003611267,854136.138079421
108658.92040585,-343287.660892026,-234628.740486176
712614.081740667,266513.300345915,979127.382086583
203437.560988016,-247178.396388886,-43740.8354008694
556828.97224014,110435.596361894,667264.568602034
674664.752972262,226404.647050754,901069.400023016
600790.066748514,148711.637696066,749501.70444458
624471.018805968,169899.54543902,794370.564244988
89626.290918995,-367792.575928568,-278166.285009573
674619.08644934,223496.516673257,898115.603122597
629335.940638572,174450.528655588,803786.469294161
122023.09676437,-335781.72068208,-213758.62391771
106511.570049553,-345554.339076532,-239042.769026979
535186.219753131,89022.4350109849,624208.654764116
560454.850568913,112785.991449309,673240.842018222
110418.432875298,-339152.525716279,-228734.092840981
673647.836593986,229855.22215498,903503.058748965
621078.999429334,173384.607973673,794463.607403006
95355.5946883223,-355248.86566646,-259893.270978138
592908.312582257,148341.478175364,741249.790757622
523958.434060643,76886.2927597297,600844.726820373
122345.156032767,-326014.223833446,-203669.067800679
534949.919688411,92140.5762553945,627090.495943805
506669.109568846,62290.9083654073,568960.017934253
647944.795360217,202516.899234862,850461.694595079
331812.067714089,-117043.407660112,214768.660053978
639547.616560857,192691.998030228,832239.614591085
66426.3533637004,-383683.836504122,-317257.483140422
118609.581343005,-324961.818595585,-206352.23725258
662873.393491864,224802.967228018,887676.360719882
194788.444403098,-247109.283156329,-52320.8387532315
548674.654483492,110977.096650008,659651.7511335
191400.057825462,-248197.376044867,-56797.3182194051
549702.278284401,114302.740913219,664005.01919762
501472.091351021,64106.0927771498,565578.184128171
194607.507199012,-243864.369199412,-49256.8620004001
521804.947331715,87450.4339242495,609255.381255965
552795.443371007,116926.772690475,669722.216061482
670935.758730129,233068.168599281,904003.92732941
109265.008417697,-332573.927682416,-223308.919264719
538900.867544239,102692.151171174,641593.018715414
777572.370884695,339602.17833685,1117174.54922154
526670.409540246,82926.1283624594,609596.537902706
667856.429126093,222706.93171205,890563.360838143
223594.429778598,-225331.821736602,-1737.39195800354
719580.561936383,274502.854908682,994083.416845065
539917.580779808,90185.1725167989,630102.753296606
533598.360663575,82361.0196985829,615959.380362158
476398.665642615,23796.6854905088,500195.351133124
467423.245800569,14447.4809428891,481870.726743458
172290.942462575,-280893.867245387,-108602.924782812
529177.942601552,80788.7834580575,609966.72605961
797542.905147549,347802.510083521,1145345.41523107
630117.049297571,174497.075834001,804614.125131573
95986.2236003412,-362543.501247062,-266557.277646721
652657.016030128,200325.333878203,852982.349908331
181025.092534155,-274677.491561887,-93652.3990277323
201825.615895614,-249167.821150821,-47342.205255207
810112.848253453,363370.221783404,1173483.07003686
143460.088051792,-309447.426455002,-165987.33840321
659331.38003996,211719.627579566,871051.007619526
619422.651333029,168230.570553997,787653.221887025
488106.760745735,34096.3480015156,522203.108747251
120880.860972385,-333676.830895334,-212795.969922949
82140.1676684601,-366717.135952606,-284576.968284146
651449.249912408,208834.831132926,860284.081045334
197300.513268971,-248856.152629628,-51555.6393606577
523789.846606189,81861.2725469253,605651.119153114
604657.47936866,161335.994168975,765993.473537635
454740.33210824,8685.17461320465,463425.506721445
231625.989449116,-214560.783637628,17065.2058114879
614417.086982186,171884.951679432,786302.038661618
211978.694033235,-233481.450101959,-21502.7560687241
530047.899363082,88558.7877674122,618606.687130495
672397.053522014,229395.413521715,901792.467043729
581482.74941646,134591.919319592,716074.668736052
558353.045671162,109182.842276468,667535.88794763
138716.79731247,-312266.523790091,-173549.726477621
91987.6479122462,-353683.077906702,-261695.429994456
247282.038309608,-192369.995466576,54912.0428430314
609816.905329991,173413.228416965,783230.133746957
799661.01976133,360293.187063769,1159954.2068251
550548.367433359,105054.844979664,655603.212413023
711589.566266168,264321.13511808,975910.701384248
646822.413670605,195085.556181611,841907.969852216
91354.0419741136,-363659.398628509,-272305.356654395
84504.1810798388,-364309.516696343,-279805.335616504
211191.638318218,-231415.564240874,-20223.9259226566
98213.7551822571,-340455.00134451,-242241.246162253
134271.087718718,-298647.896381395,-164376.808662677
209850.866653653,-218035.467132033,-8184.60047838034
598759.340836167,174516.437055739,773275.777891906
730228.56335299,302963.626274564,1033192.18962755
122168.627974486,-310279.007270361,-188110.379295874
142059.758932667,-285177.828952811,-143118.070020144
537767.797890601,115327.878119189,653095.67600979
747277.774171442,322816.102107816,1070093.87627926
711986.800166975,281980.252087833,993967.052254808
578410.100981519,143582.85092493,721992.951906449
189165.30316013,-248135.430389222,-58970.1272290915
560977.113199367,127869.863264058,688846.976463425
495679.506471507,60373.3145274631,556052.820998971
244755.44644867,-191603.762888049,53151.6835606207
245321.494421992,-187809.659072168,57511.8353498235
581881.395726644,151908.185249152,733789.580975797
459178.124816079,26569.282984293,485747.407800372
108435.732813423,-324651.475817218,-216215.743003795
553229.786295399,125617.650480671,678847.43677607
157534.62281711,-272260.239106755,-114725.616289645
105043.556018979,-320168.006055601,-215124.450036622
621417.498597234,201567.514979508,822985.013576743
574843.067863284,151501.98268315,726345.050546434
576020.91481342,150033.585725541,726054.500538961
725735.58726638,297154.997057219,1022890.5843236
111476.177388442,-322202.632771064,-210726.455382622
182312.337700265,-245929.061196891,-63616.7234966265
94113.0323799815,-330005.765842931,-235892.733462949
109979.521541953,-308603.073278812,-198623.551736859
603420.138239445,189990.856107062,793410.994346507
157590.652390518,-259163.947123782,-101573.294733263
538423.58373627,125975.101011614,664398.684747884
434711.100553742,20030.9607697691,454742.061323511
697289.024913807,282173.658628235,979462.683542041
565983.993784372,145985.73486464,711969.728649012
99100.8233016986,-323452.370846228,-224351.54754453
651938.026448558,234795.874295889,886733.900744447
564994.43963201,143796.492348498,708790.931980508
111611.149177949,-312109.403135337,-200498.253957388
596315.679343309,177827.347467722,774143.026811032
733741.613831772,312148.969933366,1045890.58376514
633217.234300853,206255.3685006,839472.602801453
804497.458447372,373996.302980135,1178493.76142751
456896.309338574,19999.6065393729,476895.915877947
145129.129166466,-292128.197068734,-146999.067902268
260131.383513197,-172185.728784661,87945.6547285358
1072266.32511398,642834.328214392,1715100.65332837
546920.063131086,106535.330661506,653455.393792592
642350.186675483,200146.277640865,842496.464316349
144145.638509744,-301462.698748947,-157317.060239202
143439.427386291,-297038.71705209,-153599.2896658
672252.240403544,236798.92444956,909051.164853104
724823.158557176,285344.358004789,1010167.51656196
547746.781301977,103406.891578359,651153.672880336
634539.701216869,188447.26021096,822986.961427829
96541.0385046179,-352734.124071317,-256193.085566699
717389.611005896,274115.057341392,991504.668347287
700665.834670181,252737.857770666,953403.692440847
683018.743206479,230828.000368957,913846.743575437
771298.117138147,315224.244447377,1086522.36158552
105815.739621392,-355565.131170534,-249749.391549142
133902.339256273,-321380.075839226,-187477.736582954
522134.750133322,72341.4834886811,594476.233622003
612737.502560526,161742.256282064,774479.758842589
679676.986498611,225955.46382971,905632.450328322
118274.804957804,-339230.497304184,-220955.69234638
636562.410360038,184842.390937415,821404.801297453
506782.358710165,51964.114602428,558746.473312593
114447.844325567,-341205.479256773,-226757.634931206
637053.824016904,187225.649292159,824279.473309063
576331.277557061,123346.586443532,699677.864000593
475463.293983857,20420.8344595187,495884.128443376
122971.74429115,-332365.896722315,-209394.152431166
580016.854992012,130362.215367595,710379.070359607
458762.478630527,6909.25728613477,465671.735916662
622101.642083567,170163.990966484,792265.63305005
668087.410828543,213290.502321369,881377.913149912
535469.142850605,77096.0393911454,612565.18224175
565436.690500576,105802.109645258,671238.800145834
411533.569420252,-49832.5622911746,361701.007129078
630226.402885834,169759.880940392,799986.283826226
565075.921842476,101789.009870513,666864.931712988
506668.942838815,41727.7435464033,548396.686385219
582254.046690068,116679.976566859,698934.023256927
186271.089943959,-281205.170307154,-94934.0803631947
184322.218596506,-278308.015557961,-93985.7969614549
471387.72827975,13549.6113478116,484937.339627561
805902.322801697,347886.893638965,1153789.21644066
182489.153294753,-281375.045320669,-98885.8920259155
529839.785970597,70815.8070935127,600655.593064109
79672.3287763784,-380500.391190065,-300828.062413687
87690.9519644519,-365960.414020494,-278269.462056043
222699.953601347,-224710.079961476,-2010.12636012907
511322.130235953,67722.9538404168,579045.08407637
112177.554910053,-332558.876400063,-220381.32149001
497697.685259819,58613.7006858585,556311.385945677
641818.685493387,201739.213354734,843557.898848121
638538.90454693,195018.089381799,833556.993928729
606977.034260326,160141.56858012,767118.602840446
99297.0488494777,-350245.133849337,-250948.084999859
96092.1954044473,-347469.312603368,-251377.117198921
115192.866693401,-322485.709348094,-207292.842654692
273773.661453361,-158440.83868138,115332.82277198
810772.586672797,381203.70752297,1191976.29419577
91403.6619292688,-344669.435371409,-253265.773442141
139328.205351987,-290920.60526126,-151592.399909273
732355.459210453,306989.753364246,1039345.2125747
590872.177625642,160249.416234036,751121.593859678
473426.699254778,40041.2165483672,513467.915803145
534230.296343179,100113.591218739,634343.887561918
93646.5151249577,-342191.723524631,-248545.208399673
570676.579336666,140627.234315573,711303.813652238
852842.687048682,420358.952702637,1273201.63975132
1142320.14685794,702675.39215153,1844995.53900947
475029.993420685,23456.6927500853,498486.68617077
520205.530171699,68254.7932002716,588460.32337197
509922.000900846,56849.1662716291,566771.167172475
104585.613827852,-349419.165424698,-244833.551596846
519837.697198248,71790.7368643894,591628.434062638
710906.472558566,261655.938888064,972562.41144663
687741.993084128,234091.246409138,921833.239493266
588832.945548496,131237.081801674,720070.027350171
95168.8952492647,-364599.943552827,-269431.048303562
615098.090716692,161565.95084921,776664.041565902
629659.113184014,173424.69583399,803083.809018005
554367.068380896,95233.3946802942,649600.46306119
448296.94197018,-12397.6604220884,435899.281548092
473716.922161498,13289.4481458821,487006.37030738
628372.639401971,167784.878989807,796157.518391778
583075.655106082,119694.951377974,702770.606484056
473352.469411133,8010.24588936868,481362.715300502
617359.014480835,151955.823967987,769314.838448822
656374.727025295,188474.657153092,844849.384178387
547896.294722211,76877.4154424968,624773.710164708
766182.246341748,293952.859960801,1060135.10630255
556936.227769594,79822.834387799,636759.062157393
245795.874175469,-232560.109009849,13235.76516562
592137.761259891,117854.514869503,709992.276129394
605295.389662206,129118.850577296,734414.240239502
664710.743327932,186444.484820734,851155.228148666
541390.29605811,60088.639168991,601478.935227101
197929.212682534,-284262.383763298,-86333.171080764
554531.968264553,77291.3019206978,631823.270185251
505573.352633516,27146.7280969144,532720.080730431
510738.814024935,31961.8614002671,542700.675425202
520166.096284641,40971.4593320379,561137.555616679
571849.360572784,92079.6371682099,663928.997740993
287227.375396328,-193979.270745216,93248.1046511127
486686.626772111,8893.48893841651,495580.115710527
536214.204216597,58394.0944800482,594608.298696645
479736.164621221,1032.06518736619,480768.229808587
539426.702111851,60834.0941589749,600260.796270826
619648.968786211,140139.270510715,759788.239296926
120248.483398751,-361509.839616657,-241261.356217906
142772.608405449,-332721.171358176,-189948.562952726
670116.284014449,200375.974864638,870492.258879087
193133.987469915,-279918.966635056,-86784.9791651417
706418.486999094,238220.169875073,944638.656874166
71786.7852675524,-400368.976808103,-328582.19154055
555763.913089137,90496.5033467948,646260.416435931
558406.901730579,91686.4950774585,650093.396808038
236847.763703588,-231350.773151326,5496.99055226188
683836.975673792,219646.067606107,903483.043279899
549364.237627498,81520.4892061219,630884.72683362
582184.033935522,113047.461074468,695231.49500999
700995.016256869,230014.981336169,931009.997593038
621128.250030213,146345.393543127,767473.64357334
545588.076063843,68432.0598030126,614020.135866856
671919.663026998,193722.494928373,865642.157955371
290635.033989077,-190732.016878734,99903.0171103431
519195.205853587,41195.1976440269,560390.403497614
526685.177709848,48094.5510332073,574779.728743055
103706.227412324,-375577.17921353,-271870.951801205
668109.582316214,195317.770773247,863427.353089461
625856.641224398,149862.919546218,775719.560770616
74615.7293079974,-403809.974528169,-329194.245220172
77974.9208342161,-393487.941850295,-315513.021016079
524575.400346144,59892.4600082657,584467.86035441
464202.562357873,-1427.31320924056,462775.249148632
507776.876148519,42247.3479315701,550024.224080089
667561.982240167,201388.75538939,868950.737629557
689183.4804616,219683.588063217,908867.068524817
153847.205428931,-319302.673621107,-165455.468192176
665200.980989891,197575.913185215,862776.894175106
140890.696845706,-330007.654763643,-189116.957917937
117935.051359237,-347261.058297116,-229326.006937879
232301.067250935,-226937.980872946,5363.08637798889
188320.581997708,-267014.246463119,-78693.6644654108
79611.9178860897,-371154.821150914,-291542.903264824
586772.218695396,142328.856860449,729101.075555845
208729.931494959,-238112.741134477,-29382.8096395183
90201.1770955641,-352594.247388285,-262393.070292721
195328.507140262,-241485.321962183,-46156.8148219209
557132.352671571,124391.522798716,681523.875470287
97397.717577183,-337484.265616087,-240086.548038904
722056.74371345,292869.625283224,1014926.36899667
144869.253018237,-289333.282952288,-144464.029934051
92909.723841303,-336412.549130061,-243502.825288758
651571.712049099,227898.389977369,879470.102026468
618324.568582562,190731.033003564,809055.601586126
478003.269697194,47118.4658586952,525121.735555889
253844.92479564,-177879.706266836,75965.2185288044
236524.274773903,-192215.086241563,44309.1885323396
478385.989121565,52860.6685411101,531246.657662675
612206.822289972,185719.019786327,797925.842076298
490913.525873572,61219.7355575764,552133.261431148
642532.704426189,211757.326847338,854290.031273527
118085.316319899,-316312.203657161,-198226.887337262
655817.683907745,226754.906059195,882572.589966941
588354.776094961,155395.201208475,743749.977303436
217669.855504206,-217970.788590362,-300.933086155943
767818.543683874,335850.158801849,1103668.70248572
121518.436243363,-316182.52411849,-194664.087875127
605588.798091361,173239.483735263,778828.281826625
103638.404374771,-331688.296619903,-228049.892245132
136289.338422453,-293432.245691421,-157142.907268967
123441.555369042,-301349.08883192,-177907.533462878
496654.238580326,76909.7230468292,573563.961627156
127420.810981802,-293700.441271051,-166279.630289249
116562.127139214,-299652.762326136,-183090.635186922
651128.531083441,239913.327333567,891041.858417009
461792.205748885,46398.1561598526,508190.361908737
520210.546818365,103930.949615695,624141.496434059
95239.7912867142,-322888.294936863,-227648.503650149
119862.219091363,-292870.556990787,-173008.337899424
607787.676734241,199912.744515187,807700.421249429
97061.1427780655,-314318.145474191,-217257.002696125
577459.299610551,171307.423386538,748766.722997089
148197.701767959,-260992.985211578,-112795.283443619
680606.312292256,275733.546214428,956339.858506685
506312.419171258,96634.281685165,602946.700856423
186156.285447411,-225274.452078082,-39118.1666306707
144207.294989309,-263509.288682727,-119301.993693417
658163.87975325,254802.966698517,912966.846451767
195166.772404837,-212658.314247165,-17491.5418423281
156888.801838425,-247433.360129016,-90544.5582905918
526711.258838861,126447.7561941,653159.015032962
455400.067334864,52852.481221523,508252.548556387
284349.307444991,-119238.568563394,165110.738881597
200266.212808131,-201426.712253465,-1160.49944533373
465688.119313358,67272.0374584348,532960.156771793
153359.653602701,-246346.585406035,-92986.9318033342
599902.273267556,204221.499347,804123.772614556
581596.358697564,182299.360077953,763895.718775517
698266.704844208,295730.347971679,993997.052815887
79246.1738716129,-328452.016535196,-249205.842663583
542216.615828615,139971.884141846,682188.49997046
161474.86447324,-243280.144089332,-81805.2796160923
542176.130538288,141416.942354831,683593.072893118
477586.721359162,74293.3841516834,551880.105510845
86405.0173459595,-318284.886131057,-231879.868785098
646176.438674748,246760.399832263,892936.838507011
657550.128586383,253800.250421614,911350.379007998
201344.040570366,-206845.701388592,-5501.6608182262
229563.683217263,-175239.097892063,54324.5853252002
720232.647186108,318277.872228386,1038510.51941449
120317.292736943,-287172.97002419,-166855.677287247
655528.832521662,252782.981683611,908311.814205273
94516.4153618295,-312649.127373688,-218132.712011859
117941.082233389,-284041.09468397,-166100.012450581
614501.099385821,217193.127483943,831694.226869764
129705.816207084,-271435.578533924,-141729.76232684
651828.22378593,255154.958636875,906983.182422805
104936.749623997,-296230.855464549,-191294.105840552
459958.652315682,63677.3902452342,523636.042560917
558324.847528621,160809.528066147,719134.375594768
232818.974080355,-167572.943726506,65246.0303538498
207651.792347194,-190048.882486306,17602.9098608884
701113.173547795,306496.360004282,1007609.53355208
104212.306511744,-295773.349712956,-191561.043201213
567178.833923231,172061.177487823,739240.011411054
264469.828420249,-133731.267099834,130738.561320415
111521.000386289,-284555.733136728,-173034.732750439
560411.332368937,169000.299105927,729411.631474865
96554.405958213,-297907.727698616,-201353.321740403
758099.045641414,368538.31846364,1126637.36410505
526707.745882369,130716.01059386,657423.756476229
526152.296267641,127782.921946594,653935.218214235
102550.540576601,-298130.389351188,-195579.848774587
141298.676683166,-254469.517155853,-113170.840472687
207069.067100529,-184549.912670155,22519.1544303736
580126.109323309,191447.516526343,771573.625849652
71987.7820606288,-320106.602337529,-248118.8202769
627907.249506493,241084.06200909,868991.311515583
837908.81958722,446802.721506179,1284711.5410934
596319.92450536,197452.932348809,793772.85685417
595974.982317799,193620.382463914,789595.364781713
221856.720353717,-183935.34295768,37921.3773960377
695912.378220069,293112.482223176,989024.860443245
92130.607779698,-315765.625118998,-223635.0173393
547460.428057785,144795.752604229,692256.180662014
79416.9081437731,-325831.691666571,-246414.783522798
639780.313123012,239926.520710418,879706.83383343
572672.024524127,168603.764851001,741275.789375128
132002.914747591,-275046.815852428,-143043.901104837
529786.043287226,127269.961161886,657056.004449112
757760.732191038,352954.341160582,1110715.07335162
79305.7168966112,-331618.128800088,-252312.411903477
792627.424553916,387217.398156894,1179844.82271081
143770.589387887,-268337.302208732,-124566.712820845
517441.205239739,109785.68050558,627226.885745319
55914.4105230874,-353731.974171321,-297817.563648233
593750.739194236,189992.353148389,783743.092342626
77507.05483589,-329602.143751959,-252095.088916069
106300.5500939,-295332.712562985,-189032.162469085
110963.702336413,-285803.104032718,-174839.401696305
187030.300409527,-205048.597779951,-18018.2973704243
544054.188118841,155286.120400718,699340.308519559
577407.347705986,185821.819998134,763229.16770412
268693.105880147,-126216.991518133,142476.114362014
730564.415498687,337631.969428973,1068196.38492766
773560.619925322,374733.337062268,1148293.95698759
819014.371756803,413686.203769658,1232700.57552646
664351.139161129,251873.217063929,916224.356225058
140231.125015847,-276623.59684122,-136392.471825374
256202.766153663,-156052.016719362,100150.749434301
613201.632628339,203498.59974092,816700.232369259
106310.292710225,-306966.925109265,-200656.63239904
256949.619118259,-151212.683836743,105736.935281516
141929.201749942,-263790.955064257,-121861.753314315
472865.295017245,71499.3342452293,544364.629262474
54969.8828004358,-347745.050263018,-292775.167462582
494244.638700018,97289.3578269315,591533.99652695
508004.313644065,109241.577503689,617245.891147753
639056.884908976,238289.129576556,877346.014485531
568364.935371683,163424.226999996,731789.162371679
167438.840651067,-240403.514194622,-72964.6735435545
565432.142874938,161541.225594977,726973.368469914
864690.629631028,457932.854252109,1322623.48388314
593322.560763577,178670.074194876,771992.634958452
174071.864896107,-243706.551999758,-69634.6871036506
674731.43164881,261001.735656303,935733.167305113
113681.342452696,-304574.710870575,-190893.368417878
720683.355182695,307505.77833523,1028189.13351792
558016.797711396,139521.539109306,697538.336820702
628895.066187799,207949.995571681,836845.061759479
568569.937586034,144027.872264863,712597.809850897
609642.237082973,182595.305894715,792237.542977687
645975.719708835,215772.922846993,861748.642555827
97388.7897414452,-336517.662300874,-239128.872559429
183586.170334884,-244640.475394665,-61054.3050597809
657528.716592905,233394.907286128,890923.623879034
128249.775367135,-299897.127119147,-171647.351752013
