,person,year,labinc,wt,age,hours,male,married,pp
44614,6082,1998,56188.61,300176,38,2080,0,1,0
44615,3264,1992,37302.39,102091,32,1160,1,0,1
44616,3138,1984,20982.36,576568,25,1840,1,0,0
44617,2647,1993,33207.63,112897,33,4268,1,1,0
44618,6082,1991,52850.61,294877,31,2080,0,1,0
44619,10379,2014,87519.68,179414,53,2600,0,1,0
44620,4677,1989,33430.51,569976,27,2040,1,0,0
44621,505,1988,18438.05,682965,29,1333,1,0,0
44622,2836,1988,16594.24,812961,31,1955,1,1,0
44623,3751,2014,58039.36,690448,51,2345,1,0,0
44624,11825,1991,28827.6,215083,27,2080,1,1,0
44625,2650,1993,14792.49,133002,31,2260,1,1,0
44626,6140,2000,39260.57,159877,36,2080,1,1,0
44627,3047,1996,38927.74,474653,36,2548,0,1,0
44628,4843,2006,48687.82,586049,41,2320,1,1,0
44629,5246,1992,34193.86,90559,28,2080,0,1,1
44630,1884,2000,17730.58,743579,36,1600,1,0,0
44631,4843,2012,54140.02,636169,48,2080,1,0,0
44632,10326,1987,54702.78,79062,29,2668,1,0,1
44633,3643,1993,45283.13,534388,29,2248,0,0,1
44634,6322,1987,40307.31,152000,25,2080,0,0,0
44635,4572,1998,50837.31,653296,35,2496,1,1,1
44636,6122,1987,35508.82,114999,25,2262,1,1,1
44637,8467,1985,28374.2,64771,25,2080,0,1,0
44638,5617,1998,29432.13,181920,39,2500,1,1,0
44639,2773,1988,23969.46,146026,26,2484,1,1,0
44640,9888,1996,33366.64,65389,33,2080,1,1,1
44641,7629,1989,33430.51,159692,28,2659,1,1,1
44642,3784,2000,33430.51,488398,39,2100,0,0,0
44643,2764,2004,24242.47,207610,46,520,1,0,0
44644,5835,1996,26415.25,100705,35,2438,0,0,1
44645,1071,2008,8643.855,196096,45,832,0,1,1
44646,6272,1993,37735.94,195153,35,2080,1,1,0
44647,7925,1990,53409.91,162208,26,2244,1,1,0
44648,2764,2000,53409.91,201590,41,2080,1,1,0
44649,7208,1989,19354.5,126155,30,1560,1,1,0
44650,2326,1989,35190.01,543143,28,2080,1,1,1
44651,5060,1984,18223.18,648503,26,2080,0,0,0
44652,11826,2000,18223.18,258801,42,5275,0,0,0
44653,5059,1991,8007.6669999999995,180457,30,1215,0,1,1
44654,4140,1989,47506.51,616965,29,2080,0,0,0
44655,8374,2012,15197.2,210876,49,1964,0,1,1
44656,1257,1994,13241.25,583849,30,1890,1,0,1
44657,595,1989,40468.51,200023,31,1798,1,0,1
44658,11887,1992,6535.69,659999,32,1015,1,1,1
44659,7123,2010,31500.0,152990,47,2750,0,0,0
44660,5505,1988,23969.46,661702,28,2080,0,1,0
44661,2764,1998,23969.46,191652,39,2080,1,1,0
44662,4266,1989,47506.51,125093,26,2184,1,0,1
44663,2764,1993,10566.06,179307,35,940,1,0,0
44664,3656,1991,28827.6,456308,28,3187,1,1,1
44665,6911,2010,32000.0,478799,45,2444,1,0,0
44666,4478,1985,14187.1,619250,27,1976,0,1,0
44667,4846,1993,31698.19,523011,31,2080,1,1,0
44668,4924,1993,29132.14,553701,34,2206,0,0,0
44669,728,1993,34717.06,588609,28,2264,1,1,1
44670,5981,1992,37302.39,306830,32,1632,1,0,0
44671,233,1996,36842.33,622575,32,1800,1,1,0
44672,4341,1998,30301.71,121689,41,1880,0,0,0
44673,3134,1984,16785.89,746937,25,2080,0,0,0
44674,2278,1992,31085.33,645863,32,1720,0,1,0
44675,4645,2012,17096.85,300434,54,1664,0,1,0
44676,8506,1998,24080.83,145399,39,2080,1,0,0
44677,522,2014,19899.21,275069,53,2080,0,0,0
44678,891,2014,73700.78,870688,54,2080,1,0,0
44679,3712,1988,35032.29,603826,26,2080,1,1,0
44680,2384,1988,27657.07,107960,25,2120,1,0,0
44681,1520,2000,27862.34,411551,43,2080,1,1,0
44682,6444,1998,17391.71,214853,40,2080,0,1,0
44683,5969,2012,45591.6,321059,53,2080,0,1,0
44684,921,1998,56188.61,585133,34,3640,1,1,0
44685,399,1985,30400.93,635199,27,1680,0,1,0
44686,12381,1989,26392.51,352856,30,1905,0,0,0
44687,3610,2000,11398.23,689361,42,2120,0,0,0
44688,6336,1986,9542.764000000001,136115,25,2080,0,0,0
44689,4903,1985,31071.78,562320,26,2080,1,1,0
44690,7566,1996,18073.59,195767,34,3120,1,1,0
44691,8442,1991,14413.8,257250,33,2080,1,0,0
44692,564,1991,36835.27,929344,32,2560,1,0,0
44693,8402,1989,18298.8,102891,26,2080,1,0,0
44694,12036,2010,33452.0,776234,51,4368,0,0,0
44695,595,1988,11062.83,202620,30,1842,1,0,1
44696,8103,1991,17616.87,108894,31,1480,0,1,0
44697,3615,1996,31976.36,475615,33,2080,1,1,0
44698,3615,1994,26482.5,465635,32,2080,1,1,0
44699,7096,1985,19253.92,195748,26,1880,0,0,0
44700,488,1998,20067.36,584370,34,4040,1,0,0
44701,723,1992,15542.66,550637,30,1280,0,1,1
44702,6956,1986,13121.3,72064,26,1410,0,1,0
44703,5969,1986,47713.82,273034,27,2080,0,0,0
44704,472,1994,23540.0,564523,32,2080,0,1,0
44705,2344,2004,47330.53,535946,42,3900,1,0,0
44706,8581,1992,26422.53,105771,33,1900,1,0,0
44707,6992,1996,41708.3,135439,33,2080,0,0,0
44708,1778,1994,16183.75,509778,34,2000,0,1,0
44709,7196,2000,12664.7,360541,40,1240,1,1,0
44710,4033,1991,36087.35,597965,32,2138,0,1,1
44711,2049,1987,19961.72,489247,25,2006,0,1,0
44712,819,1998,46823.84,755072,36,2080,1,1,0
44713,5038,2012,54709.92,749030,48,2496,0,0,0
44714,5925,2010,53000.0,201899,46,2080,0,0,0
44715,2377,1991,35233.73,598843,28,2080,1,0,1
44716,3509,1987,38004.04,679873,25,2340,1,1,1
44717,3077,1988,46095.12,319754,31,2080,1,0,0
44718,12168,1989,14076.0,86832,29,1900,0,1,1
44719,6027,1988,33188.48,106038,25,2703,0,0,0
44720,9203,1991,32812.22,95179,32,600,1,1,0
44721,5293,1998,42810.36,539167,33,1800,0,0,1
44722,3513,1987,23032.75,679873,26,2080,1,1,1
44723,4755,1998,64215.55,555731,35,2068,1,1,1
44724,4866,1985,57761.77,578830,27,2080,1,1,0
44725,5088,1987,19193.96,164410,27,2174,0,1,0
44726,8796,1986,32803.25,79363,27,1186,1,0,1
44727,5521,1988,17331.76,131556,27,2000,1,1,0
44728,5088,1994,26482.5,176206,34,2328,0,1,1
44729,3604,2012,39892.65,630438,50,2808,1,1,0
44730,723,1993,22641.56,562234,31,1720,0,0,1
44731,7114,2000,13371.39,178656,38,1700,1,0,0
44732,2138,1989,31671.01,480454,27,1100,1,0,1
44733,4263,1989,21114.0,118368,26,2600,1,0,0
44734,7349,1990,15021.54,85738,27,2376,1,0,0
44735,6444,1991,9609.201,198217,33,2120,0,1,0
44736,2535,1992,36758.4,641956,34,1168,1,1,0
44737,12156,1988,40563.7,80842,27,2120,1,0,0
44738,6420,1984,14184.08,92543,25,1830,1,0,0
44739,3767,2000,30395.28,573662,39,1976,0,0,1
44740,5923,2000,37994.1,218966,36,3276,0,0,1
44741,2912,1994,11770.0,91164,31,1120,1,0,1
44742,1318,1988,23969.46,648101,30,2288,1,0,0
44743,4861,2008,42550.63,507523,45,2080,1,1,1
44744,3310,1993,25660.44,158257,30,2080,1,0,1
44745,7067,1993,18113.25,210866,35,1960,0,0,1
44746,3594,2010,45000.0,721426,50,1960,0,1,1
44747,3594,2006,27048.79,716028,47,2080,0,1,1
