,person,year,labinc,wt,famsize,educ,age,hours,male,married,race_white,race_black,pp
18204,9069,2002,48497.17,101028.0,3.0,13.0,41.0,2120.0,1.0,1.0,0.0,1.0,1.0
18205,2361,2002,38797.73,178473.0,1.0,12.0,40.0,3200.0,1.0,0.0,0.0,1.0,0.0
18206,6959,2002,63046.32,123683.0,4.0,15.0,40.0,2300.0,1.0,0.0,0.0,0.0,1.0
18207,1502,1989,40468.51,804218.0,2.0,16.0,25.0,2340.0,0.0,1.0,1.0,0.0,0.0
18208,7809,2006,54097.58,248388.0,1.0,12.0,45.0,2860.0,0.0,0.0,0.0,1.0,1.0
18209,3669,1987,51823.69,484932.0,2.0,16.0,25.0,2600.0,0.0,1.0,1.0,0.0,0.0
18210,7809,2012,49390.9,262262.0,1.0,12.0,51.0,2080.0,0.0,0.0,0.0,1.0,1.0
18211,5211,2002,26673.44,614607.0,3.0,12.0,38.0,2080.0,1.0,1.0,1.0,0.0,1.0
18212,3130,1986,23856.91,711242.0,1.0,19.0,26.0,1220.0,0.0,0.0,1.0,0.0,1.0
18213,5470,2002,40616.38,437263.0,1.0,12.0,40.0,2080.0,1.0,0.0,1.0,0.0,0.0
18214,8694,1998,16053.89,149843.0,4.0,16.0,36.0,2080.0,0.0,1.0,0.0,1.0,1.0
18215,8697,1996,20854.15,148901.0,2.0,18.0,35.0,1760.0,0.0,0.0,0.0,1.0,0.0
18216,6265,2006,74654.66,268841.0,3.0,18.0,44.0,2080.0,0.0,1.0,0.0,1.0,1.0
18217,2577,2004,46176.13,448432.0,2.0,12.0,42.0,2080.0,0.0,0.0,1.0,0.0,0.0
18218,6880,1991,80076.67,147433.0,2.0,13.0,32.0,2080.0,0.0,0.0,0.0,0.0,0.0
18219,5734,1990,35050.25,78917.0,2.0,16.0,27.0,2194.0,0.0,1.0,0.0,0.0,0.0
18220,3585,1994,149557.0,603683.0,4.0,16.0,33.0,2320.0,1.0,1.0,1.0,0.0,0.0
18221,316,2002,36372.88,811281.0,4.0,12.0,38.0,2080.0,1.0,1.0,1.0,0.0,1.0
18222,5207,2002,26673.44,801499.0,1.0,14.0,43.0,2184.0,1.0,0.0,1.0,0.0,0.0
18223,4698,2006,116850.8,681629.0,5.0,16.0,42.0,2444.0,1.0,1.0,1.0,0.0,1.0
18224,8152,2014,73700.78,116708.0,4.0,16.0,53.0,2080.0,0.0,1.0,0.0,0.0,1.0
18225,7663,2002,72745.75,166735.0,3.0,14.0,39.0,2080.0,0.0,1.0,0.0,1.0,0.0
18226,4976,1992,53777.62,850245.0,4.0,15.0,27.0,2080.0,0.0,1.0,1.0,0.0,0.0
18227,7755,1985,34454.39,90024.0,3.0,16.0,26.0,1530.0,0.0,1.0,1.0,0.0,0.0
18228,5468,2002,21823.73,445007.0,6.0,8.0,40.0,2750.0,1.0,1.0,1.0,0.0,0.0
18229,3115,1991,48430.37,516931.0,2.0,12.0,28.0,1540.0,0.0,1.0,1.0,0.0,0.0
18230,7397,1988,59923.65,190628.0,1.0,14.0,28.0,2680.0,0.0,0.0,0.0,1.0,1.0
18231,9079,2002,14549.15,75084.0,3.0,12.0,39.0,792.0,1.0,0.0,0.0,1.0,0.0
18232,5513,1985,37494.48,136501.0,2.0,16.0,25.0,2290.0,1.0,1.0,1.0,0.0,0.0
18233,5513,1986,43737.67,139393.0,2.0,16.0,26.0,2255.0,1.0,1.0,1.0,0.0,1.0
18234,8694,1994,9857.374,143573.0,4.0,16.0,32.0,1440.0,0.0,1.0,0.0,1.0,1.0
18235,7964,1990,16690.6,155174.0,3.0,13.0,26.0,2319.0,1.0,1.0,0.0,0.0,1.0
18236,1402,1993,53585.04,103696.0,4.0,17.0,29.0,2080.0,0.0,1.0,0.0,0.0,1.0
18237,155,2002,52134.46,573820.0,1.0,9.0,38.0,2080.0,1.0,0.0,1.0,0.0,0.0
18238,8936,2002,25461.01,119554.0,1.0,12.0,38.0,2120.0,1.0,0.0,0.0,0.0,0.0
18239,7652,1994,26482.5,114147.0,3.0,14.0,29.0,2080.0,0.0,0.0,0.0,1.0,1.0
18240,6542,1986,40755.55,116502.0,1.0,16.0,27.0,2570.0,1.0,0.0,1.0,0.0,1.0
18241,2,1987,30710.33,808543.0,1.0,12.0,28.0,1820.0,0.0,0.0,1.0,0.0,0.0
18242,3669,1990,28374.01,508973.0,4.0,16.0,28.0,986.0,0.0,1.0,1.0,0.0,0.0
18243,1175,2004,144300.4,741320.0,1.0,19.0,46.0,2340.0,0.0,0.0,1.0,0.0,1.0
18244,9383,2002,42435.02,151175.0,3.0,11.0,42.0,2080.0,0.0,0.0,0.0,0.0,1.0
18245,4538,2012,44166.86,734294.0,5.0,12.0,55.0,2080.0,0.0,1.0,1.0,0.0,1.0
18246,4779,2002,36372.88,567053.0,3.0,12.0,38.0,2530.0,1.0,1.0,1.0,0.0,1.0
18247,1402,1991,48046.0,104736.0,2.0,17.0,27.0,2450.0,0.0,1.0,0.0,0.0,1.0
18248,2295,1994,32367.5,688335.0,1.0,14.0,35.0,2002.0,0.0,0.0,1.0,0.0,0.0
18249,9426,1993,40000.1,96219.0,5.0,16.0,35.0,2080.0,1.0,1.0,0.0,0.0,1.0
18250,4976,2004,92929.45,992710.0,3.0,15.0,39.0,2080.0,0.0,1.0,1.0,0.0,1.0
18251,2955,1990,123982.8,607345.0,1.0,16.0,30.0,2750.0,0.0,0.0,1.0,0.0,0.0
18252,5091,2004,58412.8,743490.0,4.0,20.0,40.0,1560.0,0.0,1.0,1.0,0.0,1.0
18253,11841,2014,135425.2,313205.0,3.0,13.0,52.0,2250.0,1.0,1.0,0.0,1.0,0.0
18254,3963,2002,63046.32,723932.0,5.0,12.0,39.0,2132.0,1.0,1.0,1.0,0.0,0.0
18255,6971,1987,17274.56,205638.0,3.0,15.0,26.0,2080.0,0.0,0.0,0.0,1.0,0.0
18256,269,2000,273810.8,783396.0,6.0,16.0,41.0,2340.0,1.0,1.0,1.0,0.0,1.0
18257,5867,1992,51290.79,74741.0,2.0,15.0,29.0,1785.0,0.0,1.0,0.0,0.0,1.0
18258,8170,1987,44146.1,101372.0,2.0,12.0,26.0,2255.0,0.0,1.0,0.0,0.0,0.0
18259,730,2006,108195.2,689974.0,3.0,15.0,45.0,2600.0,1.0,1.0,1.0,0.0,1.0
18260,5091,2000,58257.62,695368.0,4.0,20.0,36.0,2340.0,0.0,1.0,1.0,0.0,0.0
18261,11776,2002,37585.3,255932.0,2.0,10.0,44.0,2184.0,1.0,1.0,0.0,1.0,0.0
18262,1634,1986,37773.44,525497.0,2.0,16.0,25.0,2080.0,0.0,1.0,1.0,0.0,0.0
18263,6665,1988,37773.44,207723.0,4.0,13.0,28.0,1963.0,0.0,1.0,0.0,1.0,0.0
18264,3805,2004,103896.3,604582.0,4.0,16.0,41.0,2340.0,1.0,1.0,1.0,0.0,1.0
18265,180,1989,32726.71,609874.0,5.0,14.0,32.0,1872.0,0.0,1.0,1.0,0.0,1.0
18266,6199,2002,40980.11,322589.0,4.0,12.0,43.0,2600.0,1.0,1.0,0.0,1.0,0.0
18267,9749,1987,50863.99,128614.0,1.0,16.0,30.0,2080.0,0.0,0.0,0.0,1.0,0.0
18268,12018,2012,55849.71,793956.0,2.0,12.0,55.0,2080.0,0.0,0.0,1.0,0.0,1.0
18269,3785,1992,76159.05,432861.0,2.0,16.0,31.0,3120.0,0.0,1.0,1.0,0.0,0.0
18270,9379,1990,123982.8,113960.0,3.0,16.0,26.0,1295.0,1.0,1.0,1.0,0.0,1.0
18271,8207,2002,37827.79,118741.0,1.0,9.0,44.0,1960.0,1.0,0.0,0.0,0.0,1.0
18272,8485,2002,15761.58,205380.0,1.0,12.0,41.0,1840.0,1.0,0.0,0.0,1.0,0.0
18273,5813,2002,16974.01,137903.0,5.0,6.0,43.0,2120.0,0.0,1.0,0.0,0.0,0.0
18274,9928,2002,73958.18,135450.0,1.0,14.0,41.0,2080.0,1.0,1.0,0.0,1.0,1.0
18275,8000,2008,75983.26,209201.0,2.0,16.0,50.0,2612.0,0.0,1.0,0.0,1.0,0.0
18276,5588,2002,50922.03,766419.0,4.0,9.0,45.0,3640.0,1.0,1.0,1.0,0.0,1.0
18277,5430,2002,41222.59,717832.0,4.0,16.0,43.0,2080.0,1.0,1.0,1.0,0.0,1.0
18278,7902,1996,104270.7,115857.0,3.0,18.0,37.0,2600.0,1.0,0.0,0.0,0.0,0.0
18279,5064,2002,11275.59,643454.0,5.0,9.0,42.0,1040.0,0.0,1.0,1.0,0.0,0.0
18280,7809,2014,48826.77,263329.0,1.0,12.0,54.0,2080.0,0.0,1.0,0.0,1.0,1.0
18281,3606,2002,24248.58,617376.0,4.0,13.0,41.0,1092.0,0.0,1.0,1.0,0.0,0.0
18282,5345,1991,56053.67,581408.0,3.0,15.0,31.0,2340.0,1.0,1.0,1.0,0.0,1.0
18283,12016,2008,311858.6,971116.0,1.0,16.0,50.0,3640.0,1.0,0.0,1.0,0.0,1.0
18284,9747,2010,46000.0,124174.0,1.0,16.0,53.0,1720.0,1.0,0.0,0.0,1.0,0.0
18285,7809,2008,46000.0,192628.0,1.0,12.0,47.0,3120.0,0.0,0.0,0.0,1.0,1.0
18286,5337,2002,21823.73,827735.0,3.0,12.0,43.0,1560.0,1.0,1.0,1.0,0.0,0.0
18287,1880,1988,43329.41,593712.0,3.0,20.0,28.0,2080.0,0.0,1.0,1.0,0.0,0.0
18288,3111,1992,39633.79,512702.0,4.0,14.0,31.0,2018.0,0.0,1.0,1.0,0.0,0.0
18289,6693,1988,43882.55,116206.0,3.0,16.0,27.0,1872.0,0.0,1.0,0.0,0.0,1.0
18290,8359,2002,25461.01,70492.0,6.0,8.0,39.0,3120.0,0.0,0.0,0.0,0.0,1.0
18291,5872,2002,20611.3,99688.0,4.0,12.0,39.0,2080.0,1.0,1.0,0.0,0.0,0.0
18292,860,2002,30310.73,843888.0,7.0,12.0,40.0,2340.0,1.0,1.0,1.0,0.0,1.0
18293,269,1991,130494.5,777325.0,3.0,16.0,32.0,2550.0,1.0,1.0,1.0,0.0,0.0
18294,6847,2002,13852.0,269078.0,6.0,10.0,38.0,1610.0,0.0,0.0,0.0,1.0,0.0
18295,7395,1989,10557.0,163943.0,2.0,16.0,27.0,1620.0,0.0,1.0,0.0,1.0,1.0
18296,72,1991,48046.0,586718.0,1.0,16.0,31.0,1957.0,0.0,0.0,1.0,0.0,0.0
18297,2871,2000,75988.2,590030.0,2.0,18.0,36.0,1820.0,1.0,1.0,1.0,0.0,0.0
18298,5745,2002,24248.58,101306.0,1.0,12.0,38.0,2080.0,1.0,0.0,0.0,0.0,1.0
18299,6913,1986,34592.52,282136.0,1.0,16.0,25.0,3040.0,0.0,0.0,0.0,1.0,1.0
18300,5345,1994,66206.24,596457.0,4.0,15.0,34.0,2600.0,1.0,1.0,1.0,0.0,0.0
18301,9749,1984,40915.61,123685.0,2.0,16.0,27.0,2080.0,0.0,1.0,0.0,1.0,0.0
18302,9386,2002,71533.32,139803.0,5.0,12.0,41.0,2080.0,1.0,1.0,0.0,0.0,0.0
18303,1502,2008,20262.2,937712.0,6.0,16.0,44.0,1560.0,0.0,1.0,1.0,0.0,0.0
18304,5528,1989,21114.0,585046.0,4.0,12.0,29.0,1960.0,0.0,1.0,1.0,0.0,0.0
18305,5528,1990,31712.13,589846.0,4.0,12.0,30.0,2040.0,0.0,1.0,1.0,0.0,0.0
18306,9414,2002,30310.73,201025.0,4.0,13.0,40.0,1944.0,1.0,1.0,0.0,1.0,0.0
18307,6295,2012,21371.06,140286.0,3.0,15.0,48.0,1225.0,0.0,0.0,0.0,1.0,0.0
18308,6295,2014,12897.64,142402.0,2.0,15.0,51.0,1040.0,0.0,0.0,0.0,1.0,0.0
18309,7944,2002,19398.87,157916.0,2.0,12.0,40.0,3120.0,1.0,0.0,0.0,0.0,0.0
18310,967,1992,27976.79,489359.0,3.0,12.0,29.0,1620.0,0.0,1.0,1.0,0.0,1.0
18311,10001,2002,14549.15,110111.0,3.0,12.0,37.0,2080.0,1.0,1.0,0.0,0.0,0.0
18312,12046,1984,27277.07,668503.0,2.0,16.0,25.0,1705.0,0.0,0.0,1.0,0.0,0.0
18313,1017,2008,68891.48,626945.0,4.0,16.0,46.0,2120.0,0.0,1.0,1.0,0.0,1.0
18314,609,2014,38692.91,846066.0,1.0,16.0,53.0,2080.0,0.0,0.0,1.0,0.0,1.0
18315,6297,2002,6062.146,129606.0,3.0,8.0,43.0,2496.0,0.0,0.0,0.0,1.0,0.0
18316,2097,2002,53346.89,794046.0,5.0,12.0,43.0,2340.0,1.0,1.0,1.0,0.0,0.0
18317,8829,1984,45112.08,83245.0,1.0,16.0,25.0,2340.0,0.0,0.0,1.0,0.0,0.0
18318,9305,1990,43395.55,174662.0,3.0,14.0,27.0,2012.0,0.0,0.0,0.0,1.0,1.0
18319,3042,2012,42742.12,545353.0,2.0,12.0,51.0,2080.0,0.0,1.0,1.0,0.0,0.0
18320,1734,2002,24248.58,604828.0,4.0,17.0,39.0,1040.0,0.0,1.0,1.0,0.0,0.0
18321,6388,2002,48497.17,312415.0,5.0,11.0,45.0,3120.0,1.0,1.0,0.0,1.0,1.0
18322,8138,2006,302747.4,165679.0,5.0,17.0,42.0,2080.0,1.0,1.0,0.0,0.0,1.0
18323,1177,1987,30710.33,569821.0,2.0,16.0,25.0,1936.0,0.0,1.0,1.0,0.0,0.0
18324,6019,1996,12512.49,447364.0,7.0,13.0,37.0,1760.0,0.0,0.0,0.0,0.0,1.0
18325,8983,2002,58196.6,205325.0,3.0,12.0,38.0,2080.0,1.0,1.0,0.0,1.0,0.0
18326,1122,2000,69655.85,161481.0,2.0,16.0,43.0,2080.0,1.0,1.0,0.0,0.0,0.0
18327,3585,1987,59501.27,600676.0,2.0,16.0,26.0,2080.0,1.0,1.0,1.0,0.0,0.0
18328,2851,1991,130494.5,699841.0,3.0,18.0,28.0,2730.0,1.0,1.0,1.0,0.0,0.0
18329,5089,2002,16974.01,160643.0,3.0,12.0,39.0,2080.0,0.0,0.0,0.0,1.0,0.0
18330,5491,2002,48497.17,520573.0,4.0,12.0,40.0,1360.0,1.0,1.0,1.0,0.0,1.0
18331,1885,2010,53000.0,1017158.0,4.0,16.0,50.0,2080.0,0.0,1.0,1.0,0.0,1.0
18332,6566,1990,43395.55,83532.0,1.0,16.0,33.0,2080.0,0.0,0.0,1.0,0.0,0.0
18333,5356,2002,42313.78,498700.0,5.0,12.0,40.0,2064.0,1.0,1.0,1.0,0.0,0.0
18334,6887,2014,73700.78,163988.0,3.0,14.0,54.0,2600.0,0.0,1.0,0.0,0.0,0.0
18335,8855,2002,46072.31,106504.0,3.0,14.0,43.0,2600.0,1.0,0.0,0.0,0.0,1.0
18336,6511,2002,52134.46,224101.0,1.0,12.0,40.0,3640.0,1.0,0.0,0.0,1.0,1.0
18337,6566,1985,27360.84,79576.0,1.0,16.0,28.0,2080.0,0.0,0.0,1.0,0.0,0.0
18338,8697,2010,75000.0,169675.0,1.0,18.0,48.0,2444.0,0.0,0.0,0.0,1.0,1.0
18339,5581,2002,9699.434000000001,614847.0,1.0,12.0,37.0,4395.0,0.0,0.0,1.0,0.0,0.0
18340,6913,1991,43241.4,329410.0,2.0,16.0,30.0,3058.0,0.0,0.0,0.0,1.0,1.0
18341,2424,2014,25795.27,641660.0,3.0,12.0,51.0,2080.0,0.0,1.0,1.0,0.0,1.0
18342,1175,1994,44137.49,702867.0,1.0,19.0,36.0,2080.0,0.0,0.0,1.0,0.0,0.0
18343,159,1988,49782.73,469431.0,4.0,16.0,28.0,1776.0,0.0,1.0,1.0,0.0,1.0
18344,3235,2002,26673.44,610278.0,7.0,12.0,42.0,2740.0,1.0,1.0,1.0,0.0,1.0
18345,2645,2010,80000.0,116193.0,4.0,14.0,47.0,1960.0,0.0,1.0,0.0,0.0,1.0
18346,12178,2002,31523.16,136454.0,6.0,10.0,37.0,2080.0,1.0,0.0,0.0,0.0,0.0
18347,7130,2002,31523.16,174414.0,2.0,12.0,42.0,1205.0,0.0,0.0,0.0,1.0,0.0
18348,8025,1994,44137.49,118812.0,1.0,14.0,30.0,2080.0,0.0,0.0,0.0,0.0,0.0
18349,1574,2010,110000.0,710103.0,1.0,16.0,48.0,2080.0,1.0,0.0,1.0,0.0,1.0
18350,4672,2002,110000.0,609171.0,3.0,13.0,43.0,1680.0,0.0,1.0,1.0,0.0,0.0
18351,289,2002,19398.87,644041.0,2.0,12.0,39.0,2080.0,0.0,0.0,1.0,0.0,0.0
18352,4149,2002,72745.75,153764.0,2.0,12.0,43.0,1680.0,0.0,0.0,0.0,1.0,1.0
18353,6499,2002,60621.46,105585.0,3.0,12.0,42.0,2600.0,1.0,0.0,0.0,1.0,1.0
18354,5867,2010,70000.0,96548.0,2.0,15.0,46.0,2340.0,0.0,1.0,0.0,0.0,1.0
18355,4976,2006,101703.4,963005.0,3.0,15.0,41.0,2080.0,0.0,1.0,1.0,0.0,1.0
18356,1114,1992,32639.59,112515.0,3.0,12.0,32.0,2080.0,0.0,0.0,0.0,0.0,0.0
18357,2038,1990,66762.39,475993.0,2.0,18.0,28.0,2290.0,1.0,1.0,1.0,0.0,1.0
18358,4444,1991,66762.39,569288.0,1.0,12.0,27.0,2080.0,0.0,0.0,1.0,0.0,1.0
18359,596,1989,28152.01,176452.0,3.0,16.0,26.0,1920.0,1.0,0.0,0.0,1.0,0.0
18360,7698,2002,28152.01,192603.0,3.0,16.0,39.0,2080.0,1.0,1.0,0.0,1.0,0.0
18361,2298,2000,149443.5,582648.0,1.0,16.0,40.0,2080.0,0.0,0.0,1.0,0.0,1.0
18362,3554,2002,40010.16,803736.0,3.0,10.0,38.0,1720.0,0.0,1.0,1.0,0.0,1.0
18363,3582,1998,73580.31,561753.0,2.0,18.0,36.0,1515.0,1.0,1.0,1.0,0.0,1.0
18364,7082,2002,41222.59,113780.0,2.0,14.0,42.0,2080.0,1.0,0.0,0.0,1.0,0.0
18365,6913,1992,46627.99,311067.0,3.0,16.0,31.0,3365.0,0.0,1.0,0.0,1.0,1.0
18366,6913,1988,57157.95,299263.0,1.0,16.0,28.0,3865.0,0.0,0.0,0.0,1.0,1.0
18367,2717,2002,58196.6,184368.0,3.0,12.0,43.0,3536.0,1.0,1.0,0.0,1.0,1.0
18368,10432,2002,21823.73,209646.0,3.0,12.0,38.0,1820.0,1.0,0.0,0.0,1.0,0.0
18369,6173,2002,61833.89,218005.0,8.0,12.0,39.0,2080.0,1.0,1.0,0.0,1.0,0.0
18370,9951,2002,27827.68,182993.0,7.0,14.0,38.0,1924.0,0.0,0.0,0.0,1.0,0.0
18371,4263,2002,40010.16,540733.0,1.0,8.0,39.0,3744.0,1.0,0.0,1.0,0.0,0.0
18372,5442,2006,7357.271,566024.0,2.0,15.0,43.0,1458.0,0.0,1.0,1.0,0.0,1.0
18373,6735,1993,28679.31,204209.0,5.0,16.0,34.0,1915.0,1.0,1.0,0.0,1.0,1.0
18374,12016,2004,158153.2,942659.0,1.0,16.0,47.0,2340.0,1.0,0.0,1.0,0.0,1.0
18375,1985,2004,34632.09,534840.0,2.0,12.0,42.0,2081.0,0.0,1.0,1.0,0.0,0.0
18376,3294,2014,105944.9,647291.0,2.0,18.0,54.0,1240.0,0.0,0.0,1.0,0.0,1.0
18377,1177,2000,31155.16,578084.0,4.0,16.0,38.0,1456.0,0.0,1.0,1.0,0.0,0.0
18378,4778,2006,28130.74,548052.0,2.0,12.0,42.0,2600.0,0.0,1.0,1.0,0.0,0.0
18379,1588,2002,43647.45,735224.0,1.0,16.0,40.0,2080.0,1.0,0.0,1.0,0.0,1.0
18380,5176,2002,22092.88,558979.0,3.0,12.0,42.0,1120.0,0.0,0.0,1.0,0.0,1.0
18381,7113,2002,8729.49,200281.0,4.0,9.0,41.0,1080.0,1.0,0.0,0.0,1.0,0.0
18382,3668,1988,80205.51,577100.0,2.0,19.0,28.0,2482.0,1.0,1.0,1.0,0.0,0.0
18383,5702,1984,76740.9,569886.0,1.0,12.0,25.0,2624.0,0.0,0.0,1.0,0.0,0.0
18384,2535,2002,36372.88,742835.0,1.0,12.0,44.0,2080.0,1.0,0.0,1.0,0.0,0.0
18385,4117,2002,50922.03,428689.0,2.0,12.0,41.0,2080.0,1.0,1.0,1.0,0.0,0.0
18386,4904,2002,24248.58,476994.0,5.0,12.0,39.0,1760.0,1.0,1.0,1.0,0.0,1.0
18387,9918,2002,43647.45,145040.0,3.0,12.0,40.0,2080.0,1.0,0.0,0.0,0.0,1.0
18388,1714,2002,27885.87,235822.0,1.0,14.0,45.0,3220.0,0.0,0.0,0.0,1.0,0.0
18389,120,2010,110000.0,656801.0,1.0,16.0,48.0,3900.0,1.0,0.0,1.0,0.0,1.0
18390,6824,2002,69108.47,185308.0,1.0,12.0,44.0,2080.0,1.0,0.0,0.0,0.0,1.0
18391,9749,1989,56304.01,125410.0,1.0,16.0,32.0,2080.0,0.0,0.0,0.0,1.0,0.0
18392,5438,1989,57183.76,420117.0,1.0,16.0,28.0,2080.0,0.0,0.0,1.0,0.0,0.0
18393,4186,2000,40527.04,170172.0,4.0,16.0,40.0,1560.0,0.0,1.0,0.0,0.0,1.0
18394,7902,1992,73050.52,108949.0,4.0,18.0,33.0,2080.0,1.0,0.0,0.0,0.0,0.0
18395,4174,2004,36940.9,184291.0,3.0,15.0,44.0,2600.0,0.0,0.0,0.0,1.0,0.0
18396,6808,2004,9812.427,127774.0,1.0,12.0,41.0,1015.0,1.0,0.0,0.0,0.0,0.0
18397,3686,2014,138189.0,831107.0,1.0,16.0,55.0,2080.0,1.0,0.0,1.0,0.0,0.0
18398,5438,1996,69513.83,441553.0,2.0,16.0,35.0,2080.0,0.0,1.0,1.0,0.0,1.0
18399,5438,1993,58415.23,428332.0,2.0,16.0,32.0,2080.0,0.0,1.0,1.0,0.0,1.0
18400,823,2010,25000.0,866146.0,2.0,14.0,49.0,1720.0,1.0,0.0,1.0,0.0,0.0
18401,5241,2014,9028.346,807847.0,2.0,16.0,50.0,504.0,0.0,0.0,1.0,0.0,0.0
18402,5438,1986,42346.01,415043.0,1.0,16.0,25.0,2080.0,0.0,0.0,1.0,0.0,1.0
18403,178,1998,66891.2,679494.0,2.0,16.0,39.0,2080.0,1.0,1.0,1.0,0.0,1.0
18404,5786,1993,46792.57,91113.0,1.0,13.0,30.0,2005.0,1.0,0.0,0.0,0.0,0.0
18405,4418,1991,51249.07,529007.0,4.0,16.0,29.0,2040.0,1.0,0.0,1.0,0.0,0.0
18406,5351,1988,49782.73,476331.0,1.0,16.0,25.0,2080.0,0.0,0.0,1.0,0.0,0.0
18407,8381,2004,28860.08,177841.0,3.0,12.0,42.0,1380.0,1.0,1.0,0.0,0.0,0.0
18408,730,2004,132756.4,667239.0,4.0,15.0,44.0,2496.0,1.0,1.0,1.0,0.0,1.0
18409,2921,2006,64917.09,866875.0,2.0,12.0,42.0,2080.0,1.0,1.0,1.0,0.0,1.0
18410,967,1989,36949.51,482779.0,2.0,12.0,26.0,2080.0,0.0,1.0,1.0,0.0,1.0
18411,2714,2012,37993.0,699512.0,3.0,16.0,51.0,2600.0,1.0,1.0,1.0,0.0,0.0
18412,5088,2002,19398.87,178032.0,2.0,12.0,42.0,2080.0,0.0,1.0,0.0,1.0,0.0
18413,3355,2008,56734.17,581678.0,3.0,14.0,48.0,2860.0,0.0,0.0,1.0,0.0,0.0
18414,3805,2012,75986.0,619593.0,4.0,16.0,49.0,2080.0,1.0,1.0,1.0,0.0,0.0
18415,1574,2008,79022.59,701797.0,1.0,16.0,46.0,2301.0,1.0,0.0,1.0,0.0,1.0
18416,11774,2008,47616.18,579421.0,3.0,12.0,46.0,1560.0,0.0,0.0,1.0,0.0,1.0
18417,4390,2002,32129.38,656584.0,5.0,12.0,38.0,2040.0,1.0,1.0,1.0,0.0,0.0
18418,4465,1988,46095.12,501813.0,2.0,12.0,25.0,1976.0,0.0,1.0,1.0,0.0,1.0
18419,7902,1991,64061.34,113415.0,4.0,17.0,33.0,2040.0,1.0,0.0,0.0,0.0,0.0
18420,14,2008,86114.36,888715.0,1.0,19.0,44.0,1240.0,0.0,0.0,1.0,0.0,1.0
18421,4425,1993,45283.13,509739.0,3.0,17.0,33.0,2725.0,0.0,0.0,1.0,0.0,1.0
18422,584,2002,29098.3,755613.0,2.0,10.0,42.0,2080.0,1.0,0.0,1.0,0.0,0.0
18423,7549,2002,5213.446,262413.0,2.0,8.0,40.0,2383.0,1.0,0.0,0.0,1.0,0.0
18424,8478,2002,5213.446,280400.0,1.0,12.0,38.0,2080.0,1.0,0.0,0.0,1.0,1.0
18425,5613,2002,9699.434000000001,183248.0,1.0,12.0,39.0,1750.0,1.0,0.0,0.0,1.0,0.0
18426,1177,1993,9056.625,551444.0,4.0,16.0,32.0,640.0,0.0,1.0,1.0,0.0,0.0
18427,3927,2002,49709.6,637271.0,2.0,12.0,43.0,2040.0,0.0,1.0,1.0,0.0,1.0
18428,2285,1987,38387.91,749877.0,3.0,20.0,29.0,2080.0,0.0,1.0,1.0,0.0,0.0
18429,730,2008,81048.81,669469.0,3.0,15.0,47.0,2600.0,1.0,1.0,1.0,0.0,0.0
18430,3422,2012,33243.88,653874.0,4.0,18.0,49.0,2080.0,0.0,1.0,1.0,0.0,0.0
18431,180,1998,77593.79,643829.0,5.0,16.0,41.0,2325.0,0.0,1.0,1.0,0.0,0.0
18432,543,2002,104268.9,1077090.0,2.0,12.0,42.0,3640.0,1.0,1.0,1.0,0.0,0.0
18433,5513,1988,53470.34,140911.0,2.0,16.0,28.0,2138.0,1.0,1.0,1.0,0.0,1.0
18434,4682,1989,70380.02,136266.0,1.0,16.0,32.0,2310.0,0.0,0.0,1.0,0.0,0.0
18435,3756,2002,35766.66,667856.0,2.0,12.0,38.0,2480.0,0.0,0.0,1.0,0.0,0.0
18436,4275,2002,43647.45,93383.0,2.0,13.0,40.0,2080.0,0.0,0.0,0.0,0.0,0.0
18437,1122,1993,57358.63,146096.0,7.0,16.0,36.0,2079.0,1.0,1.0,0.0,0.0,0.0
18438,4776,2002,48497.17,566546.0,3.0,12.0,40.0,2600.0,1.0,1.0,1.0,0.0,1.0
18439,2946,1998,45486.01,711948.0,4.0,16.0,34.0,2080.0,0.0,1.0,1.0,0.0,0.0
18440,1211,2002,26673.44,193463.0,3.0,9.0,39.0,2080.0,1.0,0.0,0.0,1.0,1.0
18441,7474,2002,31523.16,305313.0,1.0,13.0,41.0,2080.0,1.0,0.0,0.0,1.0,1.0
18442,10315,2002,30310.73,155924.0,3.0,12.0,45.0,1960.0,1.0,1.0,0.0,0.0,0.0
18443,4488,1991,44842.94,599769.0,3.0,13.0,27.0,2080.0,0.0,0.0,1.0,0.0,1.0
18444,8540,1992,34193.86,137511.0,4.0,12.0,34.0,2910.0,0.0,0.0,0.0,1.0,0.0
18445,5442,2012,37993.0,608053.0,2.0,15.0,49.0,3004.0,0.0,0.0,1.0,0.0,1.0
18446,3291,1993,54339.75,586299.0,2.0,16.0,28.0,1880.0,0.0,1.0,1.0,0.0,0.0
18447,10192,2002,60621.46,159795.0,4.0,12.0,43.0,4472.0,1.0,1.0,0.0,1.0,0.0
18448,5805,2004,23088.06,127999.0,4.0,12.0,45.0,2080.0,0.0,0.0,0.0,0.0,0.0
18449,1190,2002,32735.59,264561.0,4.0,12.0,42.0,2080.0,1.0,1.0,0.0,1.0,0.0
18450,10160,2002,48497.17,93736.0,3.0,9.0,42.0,3087.0,1.0,0.0,0.0,1.0,1.0
18451,5524,2002,19398.87,674536.0,3.0,12.0,44.0,1690.0,0.0,0.0,1.0,0.0,0.0
18452,7492,2014,34086.61,238248.0,1.0,12.0,52.0,1840.0,0.0,0.0,0.0,1.0,0.0
